,article_link,headline,is_sarcastic
1059,https://dailybonnet.com/mysterious-mennonite-man-to-start-for-green-bay-packers-in-winnipeg-thursday/,Mysterious Mennonite Man to Start for Green Bay Packers in Winnipeg Thursday,1
1060,https://dailybonnet.com/local-woman-gains-ten-pounds-just-by-looking-at-mennonite-food/,Local Woman Gains Ten Pounds Just By Looking at Mennonite Food,1
1061,https://dailybonnet.com/the-5-best-asmr-videos-for-mennonites/,The 5 Best ASMR Videos for Mennonites!,1
1062,https://dailybonnet.com/mennonite-woman-concerned-she-might-be-anglican/,Mennonite Woman Concerned She Might be Anglican,1
1063,https://dailybonnet.com/mennonites-bob-ross/,Mennonites Flock to Bob Ross Exhibit,1
1064,https://dailybonnet.com/mennonite-man-meets-his-buddies-at-the-pub-for-a-pint/,Mennonite Man Meets His Buddies at the Pub for a Few Pints,1
1065,https://dailybonnet.com/fight-breaks-out-over-the-obraumtje/,Cousin Ernie Snags the ‘Obraumtje’ Yet Again,1
1066,https://dailybonnet.com/reluctant-mennonite-man-dances-to-cotton-eyed-joe/,Reluctant Mennonite Man Dances to ‘Cotton Eye Joe’,1
1067,https://dailybonnet.com/millions-show-up-for-mennonite-church-service-in-upstate-new-york/,Millions Show Up for Mennonite Church Service in Upstate New York,1
1068,https://dailybonnet.com/trudeau-to-teach-ethics-class-at-local-community-college-this-fall/,Trudeau to Teach Ethics Class at Local Community College this Fall,1
1069,https://dailybonnet.com/mennonite-man-blames-clintons-for-suspicious-death-of-his-prized-sheep-molly/,Mennonite Man Blames the Clintons for the ‘Suspicious Death’ of His Prized Sheep Molly,1
1070,https://dailybonnet.com/mennonite-man-completely-hooked-on-the-pink-stuff/,Mennonite Man Becomes ‘Completely Hooked’ on the Pink Stuff,1
1071,https://dailybonnet.com/mennonite-man-always-laughs-at-corny-jokes/,Mennonite Man Can’t Stop Laughing at Corny Jokes,1
1072,https://dailybonnet.com/us-government-accidentally-builds-wall-on-the-old-mexico-border/,US Government Accidentally Builds Wall on the Old Mexico Border,1
1073,https://dailybonnet.com/the-ultimate-mennonites-of-latin-america-quiz/,The Ultimate ‘Mennonites of Latin America’ Quiz!,1
1074,https://dailybonnet.com/new-vertical-money-confuses-mennonite-man/,New Vertical Money Confuses Mennonite Man,1
1075,https://dailybonnet.com/the-ontario-mennonite-quiz/,The Ontario Mennonite Quiz!,1
1076,https://dailybonnet.com/30-to-50-feral-hogs/,Mennonite Farmer Sausage Recipe Calls for 30 to 50 Feral Hogs,1
1077,https://dailybonnet.com/mennonite-man-buys-back-all-the-albums-he-was-forced-to-burn-in-the-70s/,Mennonite Man Buys Back All the Albums He Was Forced to Burn in the 70s,1
1078,https://dailybonnet.com/mennonite-woman-walks-around-all-day-with-kale-in-her-teeth/,Mennonite Woman Walks Around All Day with Kale in Her Teeth,1
1079,https://dailybonnet.com/mennonite-man-hospitalized-after-eating-too-far-into-the-green-part/,Mennonite Man Hospitalized After Eating Too Far Into the Green Part,1
1080,https://dailybonnet.com/mennonite-man-discovers-farmers-tan-in-his-plumbers-crack/,Mennonite Man Discovers Farmer’s Tan in His Plumber’s Crack,1
1081,https://dailybonnet.com/ms-anna-baptist-to-bring-the-word-this-sunday/,Ms. Anna Baptist to Bring the Word this Sunday,1
1082,https://dailybonnet.com/mennonite-grandma-now-has-more-subs-than-pewdiepie-after-signing-up-all-her-relatives/,Mennonite Grandma Now Has More Subs than PewDiePie after Signing Up All Her Relatives,1
1083,https://dailybonnet.com/winkler-welcomes-the-return-of-legendary-60-folk-duo-peter-pauls-and-mary/,Winkler Welcomes the Return of Legendary 60s Folk Duo ‘Peter Pauls and Mary’,1
1084,https://dailybonnet.com/andrew-scheer-insurance-schjekbenjel/,Andrew Scheer Hoping to Become Canada’s First Schekjbenjel Prime Minister,1
1085,https://dailybonnet.com/mennonite-woman-attends-funerals-just-for-all-the-free-food/,Mennonite Woman Attends Funerals Just for All the Free Food,1
1086,https://dailybonnet.com/abbotsford-couple-excited-for-new-downtown-abby-movie/,Abbotsford Couple Excited for New ‘Downtown Abby’ Movie,1
1087,https://dailybonnet.com/gretas-been-coached-says-politician-who-doesnt-write-his-own-speeches/,"“Greta’s Been Coached,” Says Politician Who Doesn’t Even Write His Own Speeches",1
1088,https://dailybonnet.com/enns-family-gets-their-own-special-crossing/,Enns Family Gets Their Own Special Crossing,1
1089,https://dailybonnet.com/mennonite-seniors-totally-destroy-their-grandkids-in-pickleball-match/,Mennonite Seniors Destroy Team of Youngsters on Pickleball Court,1
1090,https://dailybonnet.com/mennonite-woman-bakes-peach-mint-pie-to-celebrate-trump-inquiry/,Mennonite Woman Bakes ‘Peach Mint’ Pie to Celebrate Trump Inquiry,1
1091,https://dailybonnet.com/16-year-old-swede-tops-canadian-election-poll/,16-Year-Old Swede Tops Canadian Election Poll,1
1092,https://dailybonnet.com/former-manitobans-now-outnumber-albertans-in-alberta/,Former Manitobans Now Outnumber Albertans in Alberta,1
1093,https://dailybonnet.com/mennonite-woman-waters-down-her-ketchup-to-make-it-last/,Mennonite Woman Waters Down Her Ketchup to Make it Last,1
1094,https://dailybonnet.com/time-between-ceremony-and-reception-extended-to-torture-wedding-guests/,Time Between Ceremony and Reception Extended to Torture Wedding Guests,1
1095,https://dailybonnet.com/shocking-video-emerges-of-politician-not-being-complete-douche/,Shocking Video Emerges of Politician Not Being a Complete Douche,1
1096,https://dailybonnet.com/justin-trudeau-really-hoping-everyone-just-goes-back-to-talking-about-the-snc-lavalin-scandal/,Justin Trudeau Really Hoping Everyone Just Goes Back to Talking About the SNC-Lavalin Scandal,1
1097,https://dailybonnet.com/mennonite-couple-saves-a-fortune-by-sharing-dish-at-local-restaurant/,Mennonite Couple Saves a Fortune by Sharing Dish at Local Restaurant,1
1098,https://dailybonnet.com/toronto-woman-caught-smuggling-three-suitcases-full-of-farmer-sausage/,Toronto Woman Caught Smuggling Three Suitcases Full of Farmer Sausage,1
1099,https://dailybonnet.com/morden-and-winkler-tired-of-having-to-share-a-hospital/,Morden and Winkler Tired of Having to Share a Hospital,1
1100,https://dailybonnet.com/mennonite-church-discards-hymnals-because-no-one-can-read-music-anymore/,Mennonite Church Discards Hymnals Because No One Can Read Music Anymore,1
1101,https://dailybonnet.com/10-no-bullshit-facts-and-figures-about-mennonites/,10 Completely True No Bullshit Facts and Figures for Your ‘Mennonite Heritage Week’ Article,1
1102,https://dailybonnet.com/thousands-of-mennonites-barely-clinging-to-life-during-rogers-golden-syrup-shortage/,Thousands of Mennonites Barely Clinging to Life During Rogers Golden Syrup Shortage,1
1103,https://dailybonnet.com/garden-tomatoes/,Mrs. Kehler Tries to Pass Off Store Bought Tomatoes as Garden Tomatoes,1
1104,https://dailybonnet.com/mennonite-man-really-excited-to-vote-out-trudeau-in-yesterdays-provincial-election/,Mennonite Man ‘Really Excited’ to Have Voted Out Trudeau in Yesterday’s Provincial Election,1
1105,https://dailybonnet.com/mennonite-man-confesses-to-voting-ndp/,Mennonite Man Confesses to Voting NDP,1
1106,https://dailybonnet.com/adult-graphic-novels-cause-stir-at-local-library/,“Adult Graphic Novels” Cause Stir at Local Library,1
1107,https://dailybonnet.com/mennonite-heritage-week/,Ten Authentic Mennonite Dishes to Make for Mennonite Heritage Week,1
1108,https://dailybonnet.com/trump-map-shows-hurricane-running-straight-through-mennonite/,Trump Map Shows Hurricane Running Straight through Mennonite Country,1
1109,https://dailybonnet.com/delusional-mennonite-man-thinks-his-moms-vereniki-are-better-than-your-moms-vereniki/,Delusional Mennonite Man Thinks His Mom’s Vereniki are Better than Your Mom’s Vereniki,1
1110,https://dailybonnet.com/mourners-devastated-after-mennonite-funeral-runs-short-on-raisin-buns/,Mourners Devastated After Mennonite Funeral Runs Short on Raisin Buns,1
1111,https://dailybonnet.com/mennonite-superhero-barkman-saves-the-day/,Mennonite Superhero ‘Barkman’ Saves the Day!,1
1112,https://dailybonnet.com/mennonite-couple-have-romantic-supper-at-430-in-the-afternoon/,Mennonite Couple Enjoys Romantic Late Night Supper at 4:30 in the Afternoon,1
1113,https://dailybonnet.com/funk-and-reimer-to-team-up-for-new-pop-album/,Funk and Reimer Team Up on New Pop Album,1
1114,https://dailybonnet.com/bombers-fan-cant-figure-out-why-the-heck-he-goes-to-these-labour-day-games-anyway/,Bombers Fan Can’t Figure Out Why the Heck He Goes to these Labour Day Games Anyway,1
1115,https://dailybonnet.com/mbers-dress-as-gcers-for-halloween/,MBers Dress as GCers for Halloween,1
1116,https://dailybonnet.com/mennonite-woman-forgets-to-put-star-anise-in-her-chicken-soup/,Mennonite Woman Forgets to Put Star Anise in Her Chicken Soup,1
1117,https://dailybonnet.com/hipster-beard-pennsylvania-mennonite/,Hipsters Forced to Cut Off Beards After Violating Pennsylvania Mennonite Patent,1
1118,https://dailybonnet.com/sexy-mennonite-costume-flying-off-the-shelves-this-halloween/,‘Sexy Mennonite’ Costume Flying Off the Shelves this Halloween,1
1119,https://dailybonnet.com/mennonite-farmer-caught-combining-on-a-sunday/,Mennonite Farmer Caught Combining on a Sunday,1
1120,https://dailybonnet.com/mennonite-church-shoppers-seek-bargain-basement-prices/,Mennonite Church Shoppers Seek ‘Bargain Basement’ Prices,1
1121,https://dailybonnet.com/dustin-byfuglien-retires-from-nhl-to-work-on-mennonite-farm/,Dustin Byfuglien Retires from NHL to Work on Mennonite Farm,1
1122,https://dailybonnet.com/winkler-sees-surge-in-west-reserve-alienation-after-election-results/,Winkler Sees Surge in ‘West Reserve Alienation’ After Election Results,1
1123,https://dailybonnet.com/church-meeting-delayed-four-hours-waiting-for-a-seconder/,Church Meeting Delayed Four Hours Waiting for a Seconder,1
1124,https://dailybonnet.com/school-children-in-waterloo-ontario-required-to-sing-abba-song-every-morning/,"School Children in Waterloo, Ontario Required to Sing ABBA Song Every Morning",1
1125,https://dailybonnet.com/mennonite-couple-accidentally-cancel-out-each-others-vote/,Mennonite Couple Accidentally Cancel Out Each Other’s Vote,1
1126,https://dailybonnet.com/a-canadian-election-post-that-is-certain-to-please-everyone/,A Canadian Election Post that is Certain to Please Absolutely Everyone,1
1127,https://dailybonnet.com/local-paper-candidate-asking-for-your-vote-on-monday/,Local Paper Candidate Asking for Your Vote on Monday,1
1128,https://dailybonnet.com/kevin-costner-star-epic-300-million-film-mennonites/,Kevin Costner to Star in Epic $300 Million Film About Mennonites,1
1129,https://dailybonnet.com/mennonite-woman-agrees-to-annual-meddachschlop-for-her-henrys-birthday/,Mennonite Woman Agrees to Annual Meddachschlop for Her Henry’s Birthday,1
1130,https://dailybonnet.com/conservatives-run-a-donkey-in-mennonite-town-and-still-win/,"Conservatives Run Actual Donkey in Mennonite Town, Still Confident of Victory",1
1131,https://dailybonnet.com/how-much-do-you-know-about-mennonite-movies/,How much do you know about Mennonite movies?,1
1132,https://dailybonnet.com/manitoba-man-melts-into-a-puddle-of-goo-within-seconds-of-arriving-in-paraguayan-chaco/,Manitoba Man Melts into a Puddle of Goo within Seconds of Arriving in Paraguayan Chaco,1
1133,https://dailybonnet.com/olive-garden-runs-out-of-gift-cards-during-pastor-appreciation-month/,Olive Garden Runs Out of Gift Cards During Pastor Appreciation Month,1
1134,https://dailybonnet.com/local-woman-confuses-handmails-tale-daily-bonnet/,Local Woman Confuses ‘The Handmaid’s Tale’ for ‘The Daily Bonnet’,1
1135,https://dailybonnet.com/heated-political-discussion-leads-to-brawl-at-friesen-thanksgiving-gathering/,Heated Political Discussion Leads to Brawl at Friesen Thanksgiving Gathering,1
1136,https://dailybonnet.com/mennonite-stunt-driver-performs-ten-u-turns-in-a-row/,Mennonite Stunt Driver Performs Ten U-Turns in a Row,1
1137,https://dailybonnet.com/maxime-bernier/,"Desperate to Woo Trudeau Supporters, Maxime Bernier Renames New Party ‘The Peoplekind Party of Canada’",1
1138,https://dailybonnet.com/mennonite-woman-invites-over-four-people-but-cooks-for-twenty/,Mennonite Woman Invites Over Four People but Cooks for Twenty,1
1139,https://dailybonnet.com/10-billion-business-deal-signed-in-mennonite-church-lobby/,$10 Billion Business Deal Inked in Mennonite Church Lobby,1
1140,https://dailybonnet.com/mennonite-woman-cleans-house-just-before-cleaning-lady-arrives/,Mennonite Woman Cleans House Just Before Cleaning Lady Arrives,1
1141,https://dailybonnet.com/green-party-photoshops-yerba-mate-into-elizabeth-mays-hand/,Green Party Photoshops Yerba Mate into Elizabeth May’s Hand,1
1142,https://dailybonnet.com/steinbach-parking-lot/,Steinbach Residents Petition City to Build Massive 640 Acre Parking Lot Downtown,1
1143,https://dailybonnet.com/andrew-scheers-american-passport-found-wedged-between-two-couch-cushions/,Andrew Scheer’s American Passport Found Wedged Between Mrs. Reimer’s Couch Cushions,1
1144,https://dailybonnet.com/mennonite-flock-to-get-their-hands-on-65-elton-john-t-shirts/,Mennonite Flock to Get their Hands on $65 Elton John T-Shirts,1
1145,https://dailybonnet.com/southern-manitoba-transitions-from-agricultural-based-economy-to-wedding-venue-based-economy/,Southern Manitoba Transitions from Agricultural-Based Economy to Wedding Venue-Based Economy,1
1146,https://dailybonnet.com/mennonite-church-forms-committee-responsible-for-forming-other-committees/,Mennonite Church Forms Committee Responsible for Forming Other Committees,1
1147,https://dailybonnet.com/party-leaders-score-big-points-during-plautdietsch-language-debate/,Party Leaders Score Big Points During Plautdietsch Language Debate,1
1148,https://dailybonnet.com/dancing-danzig/,Historians Baffled: “Were Mennonites Dancing in Danzig?”,1
1149,https://dailybonnet.com/mysterious-jars-in-cellar-turn-out-to-contain-omas-delicious-green-bean-soup/,Mysterious Jars in Cellar Turn Out to Contain Oma’s Delicious Green Bean Soup,1
1150,https://dailybonnet.com/yoder-shortage-leads-to-unrest-in-lancaster-county/,Yoder Shortage Leads to Unrest in Lancaster County,1
1151,https://dailybonnet.com/tesla-releases-new-improved-cybertruck/,Mennonites Inspire Tesla to Release ‘New Improved’ Cybertruck,1
1152,https://dailybonnet.com/cheech-chong-cannabis-niverville/,Cheech & Chong Heading Straight for Niverville,1
1153,https://dailybonnet.com/mennonite-woman-demands-quackery-by-covered-by-provincial-health-insurance/,Mennonite Woman Demands Quackery be Covered By Provincial Health Insurance,1
1154,https://dailybonnet.com/mennonite-woman-arrested-for-stealing-her-neighbours-ham/,Mennonite Woman Arrested for Stealing Her Neighbour’s Ham,1
1155,https://dailybonnet.com/entire-province-of-manitoba-to-call-in-sick-tomorrow/,Entire Province of Manitoba to Call in Sick Tomorrow,1
1156,https://dailybonnet.com/uncle-henry-caught-shooting-from-the-front-line/,Uncle Henry Caught Shooting from the Front Line,1
1157,https://dailybonnet.com/mennonite-man-vows-never-to-wear-suspenders-until-the-bombers-win-a-grey-cup/,Mennonite Man Vows Never to Wear Suspenders Until the Bombers Win a Grey Cup,1
1158,https://dailybonnet.com/mennonite-woman-seeks-treatment-for-her-hallmark-christmas-movie-addiction/,Mennonite Woman Seeks Treatment for Her Hallmark Christmas Movie Addiction,1
1159,https://dailybonnet.com/feds-to-open-forty-new-safe-schmaunt-fat-injection-sites/,Feds to Open Forty New Safe Schmaunt Fat Injection Sites,1
1160,https://dailybonnet.com/mennonite-man-sets-up-rival-cheesesteak-shop-right-between-pats-and-genos/,Mennonite Man Sets Up Rival Cheesesteak Shop Right Between Pat’s and Geno’s,1
1161,https://dailybonnet.com/buying-crackers-is-for-suckers-claims-mennonite-woman/,“Buying Crackers is For Suckers!” Claims Mennonite Woman,1
1162,https://dailybonnet.com/the-impossibly-difficult-mennonite-quiz/,The Impossibly Difficult Mennonite Quiz!,1
1163,https://dailybonnet.com/elders-warn-that-morden-manitoba-is-full-of-aufjefollna-mennonites/,"Elders Warn that Morden, Manitoba is Full of ‘Aufjefollna’ Mennonites",1
